session_date,session_name,side,entry_price,initial_stop,risk_points,r_multiple,applied_rr,applied_sl_default,regime_bucket,gamma_regime,exit_category,pnl_points,entry_time_utc,exit_bar_utc,hold_minutes
2019-09-16,NY,sell,7866.5,7874.5,8,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2019-09-16T13:33:00.000Z,2019-09-16T13:33:00.000Z,0
2019-09-17,ASIA,sell,7911.25,7919.25,8,0.25,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,2,2019-09-18T08:03:00.000Z,2019-09-18T08:04:00.000Z,1
2019-09-17,NY,buy,7874,7866,8,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2019-09-17T13:35:00.000Z,2019-09-17T13:36:00.000Z,1
2019-09-18,ASIA,sell,7910,7918,8,-1,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2019-09-19T00:22:00.000Z,2019-09-19T00:37:00.000Z,15
2019-09-18,NY,buy,7895.5,7887.25,8.25,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8.25,2019-09-18T13:31:00.000Z,2019-09-18T13:37:00.000Z,6
2019-09-19,ASIA,buy,7920.5,7912.5,8,-0.40625,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,-3.25,2019-09-20T14:39:00.000Z,2019-09-20T14:40:00.000Z,1
2019-09-20,NY,sell,7938.75,7947,8.25,2,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_WIN,16.5,2019-09-20T13:38:00.000Z,2019-09-20T14:39:00.000Z,61
2019-09-22,ASIA,buy,7877,7872,5,2,2,5,NO_GAMMA|WIDTH_UNKNOWN,NO_GAMMA,CLOSED_WIN,10,2019-09-23T00:57:00.000Z,2019-09-23T01:15:00.000Z,18
2019-09-23,ASIA,buy,7887,7879,8,-1,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2019-09-24T00:18:00.000Z,2019-09-24T01:32:00.000Z,74
2019-09-23,NY,sell,7839.5,7847.5,8,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2019-09-23T13:45:00.000Z,2019-09-23T13:50:00.000Z,5
2019-09-24,ASIA,sell,7751.25,7759.25,8,-1,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2019-09-25T02:41:00.000Z,2019-09-25T02:49:00.000Z,8
2019-09-24,NY,sell,7878,7886,8,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2019-09-24T13:31:00.000Z,2019-09-24T13:40:00.000Z,9
2019-09-25,ASIA,sell,7815.75,7823.75,8,2.4375,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,19.5,2019-09-26T01:33:00.000Z,2019-09-26T05:00:00.000Z,207
2019-09-25,NY,buy,7713.25,7705.25,8,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2019-09-25T13:45:00.000Z,2019-09-25T13:49:00.000Z,4
2019-09-26,ASIA,sell,7775.75,7783.75,8,-0.53125,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,-4.25,2019-09-27T05:31:00.000Z,2019-09-27T05:32:00.000Z,1
2019-09-27,NY,sell,7807.5,7815.5,8,2,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_WIN,16,2019-09-27T13:30:00.000Z,2019-09-27T13:32:00.000Z,2
2019-09-29,ASIA,buy,7722.25,7717.25,5,0.5,2,5,NO_GAMMA|WIDTH_UNKNOWN,NO_GAMMA,CLOSED_SESSION_END,2.5,2019-09-30T12:29:00.000Z,2019-09-30T12:30:00.000Z,1
2019-09-30,ASIA,buy,7783,7775,8,1.15625,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,9.25,2019-10-01T14:05:00.000Z,2019-10-01T14:06:00.000Z,1
2019-09-30,NY,sell,7734.25,7742.25,8,2,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_WIN,16,2019-09-30T13:35:00.000Z,2019-09-30T13:35:00.000Z,0
2019-10-01,ASIA,buy,7725,7717,8,-1,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2019-10-02T00:18:00.000Z,2019-10-02T00:25:00.000Z,7
2019-10-01,NY,buy,7791.25,7785.25,6,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-6,2019-10-01T14:05:00.000Z,2019-10-01T14:05:00.000Z,0
2019-10-02,ASIA,sell,7558.75,7566.75,8,-1,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2019-10-03T01:17:00.000Z,2019-10-03T01:28:00.000Z,11
2019-10-03,ASIA,buy,7645,7637,8,1.40625,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,11.25,2019-10-04T00:25:00.000Z,2019-10-04T05:00:00.000Z,275
2019-10-03,NY,buy,7555,7547,8,2,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_WIN,16,2019-10-03T13:31:00.000Z,2019-10-03T13:32:00.000Z,1
2019-10-06,ASIA,sell,7742.5,7747.5,5,0.8,2,5,NO_GAMMA|WIDTH_UNKNOWN,NO_GAMMA,CLOSED_SESSION_END,4,2019-10-07T06:03:00.000Z,2019-10-07T06:04:00.000Z,1
2019-10-07,ASIA,buy,7745.25,7737.25,8,-1,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2019-10-08T07:54:00.000Z,2019-10-08T07:54:00.000Z,0
2019-10-07,NY,sell,7746.5,7754.5,8,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2019-10-07T13:30:00.000Z,2019-10-07T13:32:00.000Z,2
2019-10-08,ASIA,buy,7625.5,7617.5,8,0.75,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,6,2019-10-09T04:41:00.000Z,2019-10-09T05:00:00.000Z,19
2019-10-08,NY,sell,7694,7702,8,2,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_WIN,16,2019-10-08T16:45:00.000Z,2019-10-08T16:45:00.000Z,0
2019-10-09,NY,sell,7701.75,7709.75,8,0.125,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,1,2019-10-09T15:46:00.000Z,2019-10-09T15:47:00.000Z,1
2019-10-10,ASIA,buy,7776.25,7768.25,8,3,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_WIN,24,2019-10-11T01:39:00.000Z,2019-10-11T04:17:00.000Z,158
2019-10-11,NY,buy,7845.75,7837.75,8,2,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_WIN,16,2019-10-11T13:30:00.000Z,2019-10-11T13:37:00.000Z,7
2019-10-14,ASIA,sell,7875.25,7883.25,8,-0.5625,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,-4.5,2019-10-15T01:07:00.000Z,2019-10-15T05:00:00.000Z,233
2019-10-14,NY,buy,7845.75,7837.75,8,2,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_WIN,16,2019-10-14T13:30:00.000Z,2019-10-14T13:30:00.000Z,0
2019-10-15,ASIA,sell,7954.25,7962.25,8,-0.46875,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,-3.75,2019-10-16T06:15:00.000Z,2019-10-16T06:16:00.000Z,1
2019-10-16,ASIA,buy,7936.5,7928.5,8,0.40625,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,3.25,2019-10-17T05:49:00.000Z,2019-10-17T05:50:00.000Z,1
2019-10-16,NY,sell,7937,7945,8,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2019-10-16T14:27:00.000Z,2019-10-16T14:52:00.000Z,25
2019-10-17,ASIA,buy,7949.75,7941.75,8,-1,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2019-10-18T00:23:00.000Z,2019-10-18T00:49:00.000Z,26
2019-10-17,NY,buy,7976.25,7968.25,8,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2019-10-17T13:35:00.000Z,2019-10-17T13:39:00.000Z,4
2019-10-18,NY,sell,7954.25,7962.25,8,2,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_WIN,16,2019-10-18T13:48:00.000Z,2019-10-18T14:04:00.000Z,16
2019-10-20,ASIA,buy,7898,7893,5,0,2,5,NO_GAMMA|WIDTH_UNKNOWN,NO_GAMMA,CLOSED_SESSION_END,0,2019-10-21T05:35:00.000Z,2019-10-21T05:36:00.000Z,1
2019-10-21,ASIA,buy,7945.25,7937.25,8,0.125,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,1,2019-10-22T07:38:00.000Z,2019-10-22T07:39:00.000Z,1
2019-10-21,NY,buy,7909.25,7901.25,8,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2019-10-21T13:49:00.000Z,2019-10-21T14:04:00.000Z,15
2019-10-22,NY,buy,7971,7963,8,2,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_WIN,16,2019-10-22T13:36:00.000Z,2019-10-22T13:45:00.000Z,9
2019-10-23,ASIA,sell,7923.25,7931.25,8,0.6875,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,5.5,2019-10-24T00:30:00.000Z,2019-10-24T05:00:00.000Z,270
2019-10-24,ASIA,buy,7923.75,7915.75,8,1.28125,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,10.25,2019-10-25T00:15:00.000Z,2019-10-25T05:00:00.000Z,285
2019-10-24,NY,buy,7949.5,7941.5,8,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2019-10-24T13:31:00.000Z,2019-10-24T13:53:00.000Z,22
2019-10-25,NY,buy,7935.25,7927.25,8,2,2,8,NO_GAMMA|WIDTH_MEDIUM,NO_GAMMA,CLOSED_WIN,16,2019-10-25T13:30:00.000Z,2019-10-25T13:33:00.000Z,3
2019-10-27,ASIA,buy,8057.5,8052.5,5,-1,2,5,NO_GAMMA|WIDTH_UNKNOWN,NO_GAMMA,CLOSED_LOSS,-5,2019-10-28T00:21:00.000Z,2019-10-28T01:06:00.000Z,45
2019-10-28,ASIA,sell,8115,8123,8,0.59375,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,4.75,2019-10-29T00:40:00.000Z,2019-10-29T05:00:00.000Z,260
2019-10-29,ASIA,sell,8059.75,8067.75,8,-0.25,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,-2,2019-10-30T11:05:00.000Z,2019-10-30T11:06:00.000Z,1
2019-10-29,NY,buy,8087,8079,8,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2019-10-29T13:48:00.000Z,2019-10-29T14:05:00.000Z,17
2019-10-30,ASIA,sell,8123.75,8131.75,8,-0.03125,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,-0.25,2019-10-31T07:12:00.000Z,2019-10-31T07:13:00.000Z,1
2019-10-30,NY,sell,8066.25,8074.25,8,2,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_WIN,16,2019-10-30T13:30:00.000Z,2019-10-30T13:35:00.000Z,5
2019-10-31,NY,buy,8095.5,8087.5,8,2,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_WIN,16,2019-10-31T13:31:00.000Z,2019-10-31T13:35:00.000Z,4
2019-11-04,ASIA,sell,8226.5,8234.5,8,-1,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2019-11-05T01:15:00.000Z,2019-11-05T02:32:00.000Z,77
2019-11-04,NY,buy,8207.5,8199.5,8,2,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_WIN,16,2019-11-04T15:03:00.000Z,2019-11-04T15:30:00.000Z,27
2019-11-05,ASIA,sell,8205.5,8213.5,8,-1,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2019-11-06T01:33:00.000Z,2019-11-06T05:05:00.000Z,212
2019-11-06,ASIA,sell,8204,8212,8,0.28125,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,2.25,2019-11-07T01:31:00.000Z,2019-11-07T06:00:00.000Z,269
2019-11-07,ASIA,sell,8219.75,8227.75,8,0.53125,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,4.25,2019-11-08T07:30:00.000Z,2019-11-08T07:31:00.000Z,1
2019-11-07,NY,sell,8244.75,8252.75,8,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2019-11-07T14:36:00.000Z,2019-11-07T14:37:00.000Z,1
2019-11-08,NY,sell,8217,8225,8,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2019-11-08T14:32:00.000Z,2019-11-08T14:37:00.000Z,5
2019-11-10,ASIA,sell,8244,8249,5,0.3,2,5,NO_GAMMA|WIDTH_UNKNOWN,NO_GAMMA,CLOSED_SESSION_END,1.5,2019-11-11T17:41:00.000Z,2019-11-11T17:42:00.000Z,1
2019-11-11,ASIA,sell,8245.25,8253.25,8,-1,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2019-11-12T05:11:00.000Z,2019-11-12T05:43:00.000Z,32
2019-11-11,NY,sell,8222.25,8230.25,8,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2019-11-11T14:47:00.000Z,2019-11-11T15:00:00.000Z,13
2019-11-12,ASIA,sell,8257,8265,8,0.03125,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,0.25,2019-11-13T07:41:00.000Z,2019-11-13T07:42:00.000Z,1
2019-11-12,NY,buy,8256.5,8248.5,8,2,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_WIN,16,2019-11-12T14:32:00.000Z,2019-11-12T14:51:00.000Z,19
2019-11-13,ASIA,buy,8262,8254,8,-1,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2019-11-14T02:36:00.000Z,2019-11-14T02:38:00.000Z,2
2019-11-13,NY,buy,8241,8233,8,2,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_WIN,16,2019-11-13T14:32:00.000Z,2019-11-13T14:35:00.000Z,3
2019-11-14,ASIA,buy,8297.25,8289.25,8,-0.28125,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,-2.25,2019-11-15T03:20:00.000Z,2019-11-15T06:00:00.000Z,160
2019-11-14,NY,sell,8249.75,8257.75,8,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2019-11-14T14:32:00.000Z,2019-11-14T14:37:00.000Z,5
2019-11-15,NY,buy,8297,8289,8,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2019-11-15T14:35:00.000Z,2019-11-15T14:59:00.000Z,24
2019-11-17,ASIA,buy,8311.75,8306.75,5,2,2,5,NO_GAMMA|WIDTH_UNKNOWN,NO_GAMMA,CLOSED_WIN,10,2019-11-18T01:25:00.000Z,2019-11-18T02:01:00.000Z,36
2019-11-18,ASIA,buy,8319.75,8311.75,8,-0.03125,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,-0.25,2019-11-19T15:51:00.000Z,2019-11-19T15:52:00.000Z,1
2019-11-18,NY,sell,8342,8348,6,-0.08333333333333333,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,-0.5,2019-11-18T19:22:00.000Z,2019-11-18T19:23:00.000Z,1
2019-11-19,ASIA,sell,8324,8332,8,0.21875,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,1.75,2019-11-20T07:13:00.000Z,2019-11-20T07:14:00.000Z,1
2019-11-20,ASIA,sell,8249.25,8257.25,8,-1,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2019-11-21T02:07:00.000Z,2019-11-21T02:21:00.000Z,14
2019-11-20,NY,buy,8314,8306,8,0.03125,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,0.25,2019-11-20T17:52:00.000Z,2019-11-20T17:53:00.000Z,1
2019-11-21,ASIA,buy,8290.75,8282.75,8,0.03125,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,0.25,2019-11-22T06:00:00.000Z,2019-11-22T06:01:00.000Z,1
2019-11-22,NY,sell,8295.25,8303.25,8,2,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_WIN,16,2019-11-22T14:36:00.000Z,2019-11-22T14:55:00.000Z,19
2019-11-24,ASIA,buy,8308.25,8303.25,5,-1,2,5,NO_GAMMA|WIDTH_UNKNOWN,NO_GAMMA,CLOSED_LOSS,-5,2019-11-25T03:57:00.000Z,2019-11-25T05:18:00.000Z,81
2019-11-25,ASIA,buy,8387.75,8382.75,5,-1,3,5,NO_GAMMA|WIDTH_MEDIUM,NO_GAMMA,CLOSED_LOSS,-5,2019-11-26T02:25:00.000Z,2019-11-26T02:47:00.000Z,22
2019-11-26,ASIA,buy,8402.5,8394.5,8,0.96875,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,7.75,2019-11-27T01:16:00.000Z,2019-11-27T06:00:00.000Z,284
2019-11-26,NY,buy,8378.25,8371,7.25,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-7.25,2019-11-26T14:30:00.000Z,2019-11-26T14:32:00.000Z,2
2019-11-27,ASIA,sell,8422.25,8430.25,8,-1,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2019-11-28T01:15:00.000Z,2019-11-28T01:43:00.000Z,28
2019-11-27,NY,sell,8419,8427,8,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2019-11-27T15:05:00.000Z,2019-11-27T15:32:00.000Z,27
2019-11-28,NY,sell,8441,8449,8,0.46875,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,3.75,2019-11-28T14:44:00.000Z,2019-11-28T16:00:00.000Z,76
2019-11-29,NY,sell,8434,8440.5,6.5,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-6.5,2019-11-29T14:58:00.000Z,2019-11-29T15:07:00.000Z,9
2019-12-01,ASIA,buy,8444.75,8439.75,5,0.05,2,5,NO_GAMMA|WIDTH_UNKNOWN,NO_GAMMA,CLOSED_SESSION_END,0.25,2019-12-02T06:28:00.000Z,2019-12-02T06:29:00.000Z,1
2019-12-02,ASIA,sell,8317.75,8325.75,8,-1,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2019-12-03T02:12:00.000Z,2019-12-03T02:22:00.000Z,10
2019-12-03,ASIA,buy,8246.75,8238.75,8,2.03125,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,16.25,2019-12-04T01:54:00.000Z,2019-12-04T06:00:00.000Z,246
2019-12-03,NY,sell,8256.75,8264.75,8,0.125,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,1,2019-12-03T20:54:00.000Z,2019-12-03T20:55:00.000Z,1
2019-12-04,ASIA,buy,8294.25,8286.25,8,-1,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2019-12-05T01:25:00.000Z,2019-12-05T01:44:00.000Z,19
2019-12-04,NY,sell,8301,8309,8,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2019-12-04T14:36:00.000Z,2019-12-04T14:36:00.000Z,0
2019-12-05,ASIA,buy,8324.75,8316.75,8,-0.40625,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,-3.25,2019-12-06T01:30:00.000Z,2019-12-06T06:00:00.000Z,270
2019-12-05,NY,sell,8325.5,8333.5,8,2,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_WIN,16,2019-12-05T14:30:00.000Z,2019-12-05T14:30:00.000Z,0
2019-12-08,ASIA,buy,8386.25,8381.25,5,-1,2,5,NO_GAMMA|WIDTH_UNKNOWN,NO_GAMMA,CLOSED_LOSS,-5,2019-12-09T01:28:00.000Z,2019-12-09T01:51:00.000Z,23
2019-12-09,ASIA,buy,8354.75,8346.75,8,1.6875,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,13.5,2019-12-10T01:45:00.000Z,2019-12-10T06:00:00.000Z,255
2019-12-09,NY,buy,8392.75,8383.25,9.5,2,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_WIN,19,2019-12-09T14:31:00.000Z,2019-12-09T14:38:00.000Z,7
2019-12-10,ASIA,sell,8353,8361,8,-1,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2019-12-11T01:51:00.000Z,2019-12-11T03:26:00.000Z,95
2019-12-11,ASIA,buy,8407.5,8399.5,8,0.34375,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,2.75,2019-12-12T12:15:00.000Z,2019-12-12T12:16:00.000Z,1
2019-12-11,NY,sell,8379,8387,8,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2019-12-11T14:48:00.000Z,2019-12-11T14:59:00.000Z,11
2019-12-12,ASIA,buy,8507.25,8499.25,8,3.25,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,26,2019-12-13T01:16:00.000Z,2019-12-13T06:00:00.000Z,284
2019-12-12,NY,sell,8395.5,8404.5,9,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-9,2019-12-12T14:35:00.000Z,2019-12-12T14:35:00.000Z,0
2019-12-13,NY,sell,8506.75,8514.75,8,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2019-12-13T14:54:00.000Z,2019-12-13T15:01:00.000Z,7
2019-12-16,ASIA,buy,8596.25,8588.25,8,0.5625,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,4.5,2019-12-17T10:39:00.000Z,2019-12-17T10:40:00.000Z,1
2019-12-17,ASIA,buy,8602.75,8594.75,8,-0.0625,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,-0.5,2019-12-18T02:52:00.000Z,2019-12-18T06:00:00.000Z,188
2019-12-17,NY,buy,8603.75,8595.25,8.5,0.029411764705882353,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,0.25,2019-12-17T14:41:00.000Z,2019-12-17T16:00:00.000Z,79
2019-12-18,ASIA,sell,8627.25,8632.25,5,-0.75,3,5,NO_GAMMA|WIDTH_MEDIUM,NO_GAMMA,CLOSED_SESSION_END,-3.75,2019-12-19T14:30:00.000Z,2019-12-19T14:31:00.000Z,1
2019-12-18,NY,buy,8610,8603,7,2,2,8,NO_GAMMA|WIDTH_MEDIUM,NO_GAMMA,CLOSED_WIN,14,2019-12-18T15:00:00.000Z,2019-12-18T15:39:00.000Z,39
2019-12-19,ASIA,sell,8676.5,8684.5,8,0.75,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,6,2019-12-20T03:18:00.000Z,2019-12-20T06:00:00.000Z,162
2019-12-20,NY,buy,8687,8681.5,5.5,2,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_WIN,11,2019-12-20T14:59:00.000Z,2019-12-20T15:04:00.000Z,5
2019-12-22,ASIA,sell,8721,8726,5,0.5,2,5,NO_GAMMA|WIDTH_UNKNOWN,NO_GAMMA,CLOSED_SESSION_END,2.5,2019-12-23T03:54:00.000Z,2019-12-23T06:00:00.000Z,126
2019-12-23,ASIA,buy,8722.5,8714.5,8,0.4375,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,3.5,2019-12-24T01:37:00.000Z,2019-12-24T06:00:00.000Z,263
2019-12-24,NY,buy,8730.75,8725,5.75,-1,2,8,NO_GAMMA|WIDTH_MEDIUM,NO_GAMMA,CLOSED_LOSS,-5.75,2019-12-24T14:30:00.000Z,2019-12-24T14:33:00.000Z,3
2019-12-26,ASIA,buy,8819.75,8814.75,5,0.7,2,5,NO_GAMMA|WIDTH_NARROW,NO_GAMMA,CLOSED_SESSION_END,3.5,2019-12-27T14:37:00.000Z,2019-12-27T14:38:00.000Z,1
2019-12-29,ASIA,buy,8797.5,8792.5,5,-0.05,2,5,NO_GAMMA|WIDTH_UNKNOWN,NO_GAMMA,CLOSED_SESSION_END,-0.25,2019-12-30T07:40:00.000Z,2019-12-30T07:41:00.000Z,1
2019-12-30,ASIA,buy,8738.5,8730.5,8,-0.15625,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,-1.25,2019-12-31T07:20:00.000Z,2019-12-31T07:21:00.000Z,1
2019-12-30,NY,sell,8784.75,8792.75,8,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2019-12-30T14:32:00.000Z,2019-12-30T14:32:00.000Z,0
2019-12-31,NY,sell,8725.5,8733.5,8,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2019-12-31T14:33:00.000Z,2019-12-31T14:36:00.000Z,3
2020-01-01,ASIA,sell,8784.5,8789.5,5,-1,2,5,NO_GAMMA|WIDTH_UNKNOWN,NO_GAMMA,CLOSED_LOSS,-5,2020-01-02T02:02:00.000Z,2020-01-02T03:18:00.000Z,76
2020-01-02,ASIA,buy,8903.75,8895.75,8,-1,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2020-01-03T01:19:00.000Z,2020-01-03T01:36:00.000Z,17
2020-01-02,NY,buy,8820.75,8812.75,8,2,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_WIN,16,2020-01-02T14:30:00.000Z,2020-01-02T14:34:00.000Z,4
